track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,genre,duration_ms,num_artists,duration_mins,album_name,predicted_genre_id,predicted_genre,predicted_genre_proba,genre_chill_opm_proba,genre_happy_opm_proba,genre_hugot_opm_proba,genre_sad_opm_proba
1jg9clsGCDqOumfS0X5xm9,Living Proof,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,7BG1hKMWQAUkHBm8f7ppC1,194440.0,2019-11-15,51,0.735,0.514,7.0,-5.464,1.0,0.082,0.109,0.0,0.359,0.517,77.566,,,unknown,,,,,0,chill_opm,0.6138194225445882,0.6138194225445882,0.21523658852797922,0.0377378849994744,0.13320610392795823
1mpD5Q8IM32I4bF6eCpU74,Up All Night,6LuN9FCkKOj5PcnpouEgny,Khalid,2pSH41L4EXqhGHyTjM2dA2,157220.0,2019-11-14,65,0.665,0.712,1.0,-7.536,1.0,0.0527,0.00103,0.00333,0.102,0.669,93.992,,,unknown,,,,,0,chill_opm,0.5459323836575493,0.5459323836575493,0.2795106848020756,0.028666252927842334,0.14589067861253283
7jzldCBnJjpJM3epzJ85KE,Tongue Tied (with YUNGBLUD & blackbear),64KEffDW9EtZ1y2vBYgq8T,Marshmello,3NTBbNcEuBN3XKkUfk4pil,186024.0,2019-11-13,59,0.628,0.821,1.0,-2.721,0.0,0.0525,0.0208,0.0,0.426,0.465,93.001,,,unknown,,,,,0,chill_opm,0.5978939858306452,0.5978939858306452,0.20570365469591545,0.02526693820578955,0.17113542126764955
4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,3HqSLMAZ3g3d5poNaI7GOU,IU,2xEH7SRzJq7LgA0fCtTlxH,217053.0,2019-11-18,68,0.819,0.674,0.0,-3.145,1.0,0.0587,0.0849,0.0,0.0667,0.682,106.032,,,unknown,,,,,0,chill_opm,0.5186603522779994,0.5186603522779994,0.3943628412451942,0.03217704517704518,0.0547997612997613
5C0ivQMxes2lWuOANhvVAm,GIANTS,7xX15v6ahAkcT14kHfB9wB,True Damage,1hK1lKNTYUM4wYRIY19CRO,191720.0,2019-11-10,65,0.642,0.683,1.0,-5.386,1.0,0.262,0.0834,0.0,0.155,0.584,154.881,,,unknown,,,,,0,chill_opm,0.6383723325974981,0.6383723325974981,0.11866251445390522,0.05202359928518868,0.19094155366340787
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,4M07HWIlZr7zoXoxDHR5mz,194848.0,2019-11-15,73,0.323,0.405,10.0,-8.533,0.0,0.0413,0.849,0.000544,0.138,0.274,145.104,,,unknown,,,,,3,sad_opm,0.48630906874537194,0.30149248035861137,0.042310974721702414,0.16988747617431432,0.48630906874537194
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2wiPF3m0ylst0JSk1IvZL8,215106.0,2019-11-22,84,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,,,unknown,,,,,3,sad_opm,0.4347238047249171,0.4053001202439467,0.027610099042802053,0.1323659759883342,0.4347238047249171
7n7mTiptQT1iNa7rMhcZS8,"A Perfect Christmas - Recorded at OnQ Studios, Manila",7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,1aifvRID8WVENI4KDyCx27,283620.0,2019-11-22,23,0.358,0.571,4.0,-7.337,1.0,0.0288,0.663,0.0,0.0935,0.456,183.798,,,unknown,,,,,0,chill_opm,0.5937972891844554,0.5937972891844554,0.06649397016031988,0.08290637732214928,0.25680236333307493
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,4M07HWIlZr7zoXoxDHR5mz,189132.0,2019-11-15,67,0.456,0.828,1.0,-6.225,1.0,0.077,0.0244,0.0,0.21,0.313,116.719,,,unknown,,,,,0,chill_opm,0.6689665206694922,0.6689665206694922,0.059630956564432826,0.046991517828783504,0.22441100493729066
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5aqPbNJP9Kgw3g2DzQFnNz,265247.0,2019-06-23,53,0.843,0.411,1.0,-11.46,0.0,0.42,0.675,0.0,0.179,0.515,94.999,,,unknown,,,,,0,chill_opm,0.8519364364181436,0.8519364364181436,0.0524551701685848,0.04200916743599672,0.05359922597727477
50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,4M07HWIlZr7zoXoxDHR5mz,260906.0,2019-11-15,71,0.321,0.429,6.0,-7.073,1.0,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,,,unknown,,,,,3,sad_opm,0.6348096500638287,0.25362980652904005,0.011159242652375839,0.10040130075475541,0.6348096500638287
7namdlOhbtsc8FvoSafOQt,Lost in the Woods,7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,4M07HWIlZr7zoXoxDHR5mz,180762.0,2019-11-15,66,0.366,0.478,8.0,-6.972,1.0,0.0277,0.695,8.91e-06,0.124,0.293,149.307,,,unknown,,,,,3,sad_opm,0.4996080815838881,0.3740301401107853,0.01891339663920309,0.10744838166612351,0.4996080815838881
4Xbotg4PCLJw9cDx2dtZLK,Some Things Never Change,2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,4M07HWIlZr7zoXoxDHR5mz,209964.0,2019-11-15,67,0.566,0.543,5.0,-4.485,1.0,0.0314,0.613,0.0,0.106,0.299,89.937,,,unknown,,,,,0,chill_opm,0.48607817326226666,0.48607817326226666,0.02468523206621093,0.11023677843727893,0.3789998162342433
1Tt7zr1yDbKbT8L4jzSZ74,When I Am Older,4dSQICBjdUIp5iK6RRU2bY,Josh Gad,4M07HWIlZr7zoXoxDHR5mz,111452.0,2019-11-15,66,0.73,0.326,8.0,-7.001,1.0,0.26,0.705,0.0,0.103,0.434,116.893,,,unknown,,,,,0,chill_opm,0.6586286959228134,0.6586286959228134,0.04586507936507938,0.046230781201369434,0.24927544351073755
61HVbcNeRACZpyvHrc3AnD,All Is Found,3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,4M07HWIlZr7zoXoxDHR5mz,125439.0,2019-11-15,67,0.228,0.204,5.0,-12.319,1.0,0.0387,0.926,1.1e-05,0.092,0.195,83.372,,,unknown,,,,,3,sad_opm,0.760510802057991,0.11013909294155219,0.03177720414130507,0.0975729008591512,0.760510802057991
1gilgPrTkkZTp09Xf8zCmK,The Next Right Thing,2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,4M07HWIlZr7zoXoxDHR5mz,216773.0,2019-11-15,61,0.296,0.119,0.0,-14.256,0.0,0.0475,0.839,1.59e-05,0.385,0.146,170.037,,,unknown,,,,,3,sad_opm,0.6409130846297749,0.23792138576710808,0.05694632560831717,0.06421920399480006,0.6409130846297749
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,5LHRHt1k9lMyONurDHEdrp,Tyga,3Cse4lihKX7ww99QnZGQAh,131606.0,2019-11-13,69,0.816,0.629,2.0,-5.568,1.0,0.226,0.133,0.0,0.0692,0.714,96.493,,,unknown,,,,,0,chill_opm,0.6489088146339802,0.6489088146339802,0.27978894358033435,0.025118393379982788,0.04618384840570272
5EeQQ8BVJTRkp1AIKJILGY,All Is Found - Kacey Musgraves Version,70kkdajctXSbqSMJbQO424,Kacey Musgraves,4M07HWIlZr7zoXoxDHR5mz,183734.0,2019-11-15,62,0.438,0.19,5.0,-13.573,1.0,0.0289,0.954,7.12e-05,0.117,0.106,153.02,,,unknown,,,,,3,sad_opm,0.5940255562675464,0.2569670327281176,0.05658845727814426,0.09241895372619187,0.5940255562675464
07s9NNOT0sZQp7TyolLLgu,Own It (feat. Ed Sheeran & Burna Boy),2SrSdSvpminqmStGELCSNd,Stormzy,4H9xdaXSMCiT7xyBBxiT0Q,216706.0,2019-11-22,0,0.817,0.781,7.0,-4.178,0.0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,,,unknown,,,,,0,chill_opm,0.7111447811447809,0.7111447811447809,0.19488912938912933,0.009994949494949496,0.08397113997113999
57vxBYXtHMk6H1aD29V7PU,Heartless,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,7vRcickwa6GCfY1qKKe4lK,200080.0,2019-11-27,0,0.531,0.75,10.0,-5.831,0.0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,,,unknown,,,,,0,chill_opm,0.5398848388123886,0.5398848388123886,0.04682747434467152,0.10266541529474664,0.31062227154819316
7fK0csBoqbcgUuWGV0cpoD,Obsession,3cjEqqelV9zb4BYE3qDQ4O,EXO,7uNyF6MKaVHi5TJqIiNobm,203520.0,2019-11-27,63,0.704,0.729,7.0,-3.851,1.0,0.0624,0.0024,0.0,0.218,0.71,129.992,,,unknown,,,,,0,chill_opm,0.4519215263128307,0.4519215263128307,0.4370331141852881,0.027308170090778787,0.08373718941110245
5vZU1sYp7e1osTKWIMtof5,Trouble,3cjEqqelV9zb4BYE3qDQ4O,EXO,7uNyF6MKaVHi5TJqIiNobm,197226.0,2019-11-27,46,0.572,0.8,7.0,-4.421,1.0,0.137,0.321,0.0,0.511,0.767,76.022,,,unknown,,,,,0,chill_opm,0.5839773275579726,0.5839773275579726,0.24541764114344763,0.040631763099505044,0.12997326819907465
4TnjEaWOeW0eKTKIEvJyCa,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,1Czfd5tEby3DbdYNdqzrCa,159381.0,2018-10-05,15,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,,,unknown,,,,,0,chill_opm,0.7798838949721302,0.7798838949721302,0.07625102566279036,0.036177248677248676,0.10768783068783068
2mlGPkAx4kwF8Df0GlScsC,Buttercup,1vVHevk2PD45epYnDi9CCc,Jack Stauber,1RHa1VdX6lsLbeedgsV1cb,208026.0,2017-03-25,71,0.705,0.373,7.0,-9.066,1.0,0.0384,0.723,0.81,0.289,0.551,120.046,,,unknown,,,,,0,chill_opm,0.5768633520950596,0.5768633520950596,0.13571551167892626,0.05275601318284245,0.2346651230431717
5a0nHa7F4S9hb0Zi0zLS8w,SUGA's Interlude,26VFTg2z8YR0cCuwLzESi2,Halsey,0JfaSjTaej3QB27ofjnbQV,138204.0,2019-12-06,57,0.55,0.732,0.0,-6.88,1.0,0.105,0.0864,0.0,0.0425,0.246,153.836,,,unknown,,,,,0,chill_opm,0.6091890716166214,0.6091890716166214,0.05454176005895724,0.04487176450109583,0.2913974038233255
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3Vsbl0diFGw8HNSjG8ue9m,170746.0,2019-12-06,75,0.724,0.491,8.0,-6.024,1.0,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,,,unknown,,,,,0,chill_opm,0.7619752284752284,0.7619752284752284,0.06948412698412698,0.03689538239538239,0.1316452621452621
3TKpJrY9q49Mj1JOsM9zGL,Family,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,01GR4NL5O5CZM51k0aejKD,194826.0,2019-12-06,60,0.584,0.607,11.0,-6.605,1.0,0.0356,0.426,0.0,0.101,0.374,117.817,,,unknown,,,,,0,chill_opm,0.6932489944082537,0.6932489944082537,0.06647857865094825,0.04719905016114012,0.1930733767796581
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,51Blml2LZPmy7TTiAg47vQ,U2,5y6wlw1LnqFnQFruMeiwGU,295515.0,1987-03-03,79,0.54,0.429,2.0,-11.822,1.0,0.0285,0.000202,0.355,0.141,0.113,110.171,,,unknown,,,,,0,chill_opm,0.4916762217415576,0.4916762217415576,0.08374327779500192,0.1719828893966824,0.25259761106675804
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,6EobpC5SDFy5DF50dWNVGF,221714.0,2019-10-12,73,0.721,0.716,10.0,-7.037,0.0,0.0657,0.0334,0.00084,0.237,0.667,104.994,,,unknown,,,,,0,chill_opm,0.47160963233479786,0.47160963233479786,0.42836518215657293,0.016854083615673022,0.08317110189295619
1ZMiCix7XSAbfAJlEZWMCp,Falling,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,240133.0,2019-12-13,84,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,,,unknown,,,,,3,sad_opm,0.5882118175602542,0.14722628361105652,0.03826943344562717,0.22629246538306177,0.5882118175602542
2IOFZdYYkFxEHVz1w34PoL,Cherry,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,259186.0,2019-12-13,74,0.53,0.512,7.0,-9.261,1.0,0.0259,0.615,0.00453,0.129,0.411,95.946,,,unknown,,,,,0,chill_opm,0.6347240031491687,0.6347240031491687,0.037721366712757436,0.08889496865655801,0.23865966148151566
2RznbF8XhNdUCpRymyVTfp,Mean It - stripped,5JZ7CnR6gTvEMKX4g70Amv,Lauv,3OUmn2zuMQNCeiLxH5Hgly,241800.0,2019-12-20,0,0.538,0.228,7.0,-10.837,1.0,0.0334,0.746,0.0,0.126,0.517,90.912,,,unknown,,,,,3,sad_opm,0.47796154956154946,0.4128423650423651,0.026813227513227508,0.08238285788285785,0.47796154956154946
5qrzhg9Fmu8Amg2uMhHfe5,One Wish,6gbGGM0E8Q1hE511psqxL0,Ray J,6N5YwyGWm8gWuBCecfnEps,337640.0,2005-09-05,60,0.525,0.652,5.0,-7.042,0.0,0.28,0.278,0.0,0.339,0.602,127.673,,,unknown,,,,,0,chill_opm,0.6410678953770819,0.6410678953770819,0.0986458396502836,0.0798482359999229,0.1804380289727114
3CYH422oy1cZNoo0GTG1TK,Psycho,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,3rVtm00UfbuzWOewdm4iYM,210560.0,2019-12-23,77,0.664,0.666,8.0,-2.203,1.0,0.0446,0.193,0.0,0.0854,0.405,139.987,,,unknown,,,,,0,chill_opm,0.6139005291005288,0.6139005291005288,0.12702539682539682,0.04071375661375662,0.21836031746031737
2mvabkN1i2gLnGAPUVdwek,Christmas Tree Farm,06HL4z0CvFAxyc27GXpf02,Taylor Swift,5JnnrTE35MQagEnEkFthiF,228026.0,2019-12-06,60,0.598,0.68,7.0,-4.505,1.0,0.0331,0.06,0.0,0.324,0.437,134.002,,,unknown,,,,,0,chill_opm,0.5311022333805137,0.5311022333805137,0.14764264173387973,0.06226320464296865,0.258991920242638
54q6WgqyTXjwOSrevVR8z9,"Baby, It's Cold Outside (feat. Kelly Clarkson)",5y2Xq6xcjJb2jVM54GHK3t,John Legend,3wanKGZXsWXr6ZKdQrDtGu,218920.0,2019-11-08,0,0.544,0.593,5.0,-6.313,0.0,0.0728,0.499,0.0,0.159,0.494,135.245,,,unknown,,,,,0,chill_opm,0.5551780396535609,0.5551780396535609,0.05529456630687732,0.1298717905664908,0.2596556034730707
1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2SOQX9qSOQhxc0PsI5LNnu,200880.0,2019-11-08,54,0.725,0.571,1.0,-6.007,1.0,0.102,0.0183,0.0,0.0519,0.61,146.035,,,unknown,,,,,0,chill_opm,0.7133591050842703,0.7133591050842703,0.11603023932163002,0.07051830827989768,0.1000923473142016
0jiPKUSdsJNCxMPHjMqptk,Christmas (Baby Please Come Home),391oLRVmoTkumiN79HkTWu,Darlene Love,1QqYqilic1PKiAZsG30V6y,164959.0,2019-11-08,0,0.34,0.805,8.0,-6.3,1.0,0.053,0.275,0.000459,0.0988,0.341,126.865,,,unknown,,,,,0,chill_opm,0.6317286998570909,0.6317286998570909,0.08565964082199931,0.06523942571069254,0.21737223361021682
4Day5xkFhvHLwXykznyRLA,All I Want (For Christmas),5pUo3fmmHT8bhCyHE52hA6,Liam Payne,52pHDA5D1zt7xcfJdOkHWx,181144.0,2019-12-06,0,0.581,0.257,7.0,-10.079,0.0,0.0355,0.811,0.0,0.514,0.297,140.007,,,unknown,,,,,3,sad_opm,0.6283547799809103,0.22308156868475928,0.018948608694632028,0.12961504263969792,0.6283547799809103
2euIaNQ7XDoZHJHR9dlfas,Sana Ngayong Pasko,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,2JyYq9h64Cr9Kj5f31w4RA,230296.0,2019-12-09,0,0.474,0.325,7.0,-8.074,1.0,0.0323,0.819,6.06e-06,0.0949,0.14,135.289,,,unknown,,,,,3,sad_opm,0.6296624300886703,0.17660597841409215,0.030270521729324155,0.1634610697679134,0.6296624300886703
1f2lkuLldqRzvaFjJdjGXX,Santa Claus Is Comin' to Town,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,204173.0,1994-10-28,45,0.549,0.75,7.0,-7.984,1.0,0.0396,0.209,0.0,0.698,0.422,143.113,,,unknown,,,,,0,chill_opm,0.6222311797346253,0.6222311797346253,0.11235277523540399,0.06849844413979751,0.19691760089017285
7EGqwboQMKQhBw4z49rBLI,With You This Christmas,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,4D01j7X8gG9sywRqytoHcn,146752.0,2019-11-29,33,0.712,0.783,10.0,-4.957,1.0,0.0413,0.404,0.00292,0.106,0.529,80.005,,,unknown,,,,,0,chill_opm,0.6274490139490135,0.6274490139490135,0.2322065897065897,0.05384680134680135,0.08649759499759499
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,1Sf8GsXG32t0jNrX11xqWx,244873.0,2019-12-27,65,0.559,0.491,2.0,-6.406,0.0,0.0346,0.0567,0.0,0.0992,0.114,153.131,,,unknown,,,,,0,chill_opm,0.4704374741528922,0.4704374741528922,0.013237463282320604,0.19123105525367934,0.32509400731110766
24nK8tW7Pt3Inh2utttuoG,HIP,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,7CucpzwxAZ6kHmctI9eo4X,195306.0,2019-11-14,71,0.782,0.731,3.0,-4.581,0.0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,,,unknown,,,,,1,happy_opm,0.49993234458451846,0.40017573506703946,0.49993234458451846,0.038572720355329056,0.06131919999311303
7k4t7uLgtOxPwTpFmtJNTY,Tusa,790FomKkXshlbRYZFtlgla,KAROL G,7mKevNHhVnZER3BLgI8O4F,200960.0,2019-11-07,77,0.803,0.715,2.0,-3.28,1.0,0.298,0.295,0.000134,0.0574,0.574,101.085,,,unknown,,,,,0,chill_opm,0.6659721545210157,0.6659721545210157,0.21649993284148886,0.03565855446121101,0.08186935817628417
0nbXyq5TXYPCO7pr3N8S4I,The Box,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,52u4anZbHd6UInnmHRFzba,196652.0,2019-12-06,82,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,,,unknown,,,,,0,chill_opm,0.6988395396823522,0.6988395396823522,0.2360021856759293,0.029798731560320965,0.03535954308139738
0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",540vIaP2JwjQb9dm3aArA4,DJ Snake,2MFS6WG6jnPAgvJpV3PehR,212500.0,2019-07-25,73,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,,,unknown,,,,,0,chill_opm,0.5675608591785062,0.5675608591785062,0.3721096684920216,0.015076719576719577,0.04525275275275275
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,4r63FhuTkUYltbVAg5TQnk,DaBaby,1NsTSXjVNE7XmZ8PmyW0wl,159714.0,2019-09-27,76,0.769,0.787,11.0,-3.909,1.0,0.367,0.189,0.0,0.129,0.836,126.77,,,unknown,,,,,1,happy_opm,0.5566053685264211,0.3830105782474203,0.5566053685264211,0.02825132275132275,0.03213273047483573
4LkUk89J5n1gaEcGxMTGUt,Muling Magbabalik,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3uMLquHja0O85cWGvIMX4c,289989.0,2019-12-21,42,0.573,0.655,5.0,-5.243,1.0,0.0289,0.0243,1.13e-05,0.0752,0.439,135.961,,,unknown,,,,,0,chill_opm,0.5094187028058696,0.5094187028058696,0.10986569513204479,0.04419335000912203,0.33652225205296366
41L3O37CECZt3N7ziG2z7l,Yummy,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,1SN6N3fNkZk5oXQ9X46QZ3,210426.0,2020-01-03,67,0.687,0.514,9.0,-6.612,0.0,0.0897,0.366,0.0,0.116,0.494,145.921,,,unknown,,,,,0,chill_opm,0.6752987177591772,0.6752987177591772,0.07374536297793013,0.07506925080142841,0.1758866684614639
3vUc9WQpoca15404jNdzf9,Changes,5JZ7CnR6gTvEMKX4g70Amv,Lauv,1kXtiGkGi9myC9D35lwdG5,160186.0,2020-01-02,0,0.532,0.455,2.0,-8.366,1.0,0.156,0.452,0.0,0.237,0.204,148.182,,,unknown,,,,,0,chill_opm,0.5533078419342028,0.5533078419342028,0.04570063110580352,0.1369857402209656,0.26400578673902786
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",7vk5e3vY1uw9plTHJAMwjN,Alan Walker,700MviIgFKNTldTXmOAFOr,179052.0,2019-12-27,74,0.67,0.668,3.0,-4.306,0.0,0.0422,0.536,0.0,0.133,0.608,88.033,,,unknown,,,,,0,chill_opm,0.6470403929274894,0.6470403929274894,0.15789084476181248,0.05968407578084996,0.1353846865298478
3VyjsVV24RmBIbWJAeUJNu,No Idea,4Gso3d4CscCijv0lmajZWs,Don Toliver,1jAxVdQ2FFtbHu6kLNM0au,154424.0,2019-05-29,0,0.651,0.631,6.0,-5.717,0.0,0.0896,0.519,0.000579,0.165,0.35,127.994,,,unknown,,,,,0,chill_opm,0.587430533655699,0.587430533655699,0.0941043133957041,0.13422201198360137,0.18424314096499514
3Dv1eDb0MEgF93GpLXlucZ,Say So,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1MmVkhiwTH0BkNOU3nw5d3,237893.0,2019-11-07,78,0.787,0.673,11.0,-4.583,0.0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,,,unknown,,,,,0,chill_opm,0.47914915979046413,0.47914915979046413,0.43016130081347476,0.028496000778609473,0.06219353861745166
7tN0ceaX3JAz6aVtyXn9mn,Chills,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,73MA39KSFI537siPGXAb8q,165596.0,2019-12-30,57,0.615,0.689,1.0,-5.332,1.0,0.0658,0.00483,0.0,0.177,0.783,162.919,,,unknown,,,,,0,chill_opm,0.4561142488469978,0.4561142488469978,0.19710398316382674,0.069145003514783,0.27763676447439234
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,4vxaQs6vK54nK89J1VtLex,PUBLIC,2CxrZinzjDXZidyx5EP214,232906.0,2019-08-09,76,0.606,0.799,9.0,-4.452,1.0,0.0261,0.0128,0.0,0.15,0.638,103.014,,,unknown,,,,,0,chill_opm,0.508969698666623,0.508969698666623,0.3253967847388704,0.008211989505312836,0.15742152708919394
7HMmFQsKsljwTw8bS7lu19,Rare,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3YPFaTR7WMi1Hd4NVKdCJx,220589.0,2020-01-10,66,0.838,0.545,5.0,-6.713,1.0,0.0706,0.208,8.01e-05,0.103,0.631,114.998,,,unknown,,,,,0,chill_opm,0.7487178465606591,0.7487178465606591,0.16525086292460653,0.02026434002592943,0.0657669504888048
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),1RyvyyTE3xzB2ZywiAwp0i,Future,5uCEoLCj3ZZZ1EtzQdQWVl,237735.0,2020-01-10,77,0.676,0.609,2.0,-5.831,0.0,0.481,0.0706,0.0,0.152,0.508,142.037,,,unknown,,,,,0,chill_opm,0.6964693432928726,0.6964693432928726,0.1334204793028323,0.06468378462496109,0.10542639277933397
2usxQITOSDqvkYiI0oIwao,You should be sad,26VFTg2z8YR0cCuwLzESi2,Halsey,1gBDGPFz9v93dxE3fUU9eO,205473.0,2020-01-10,0,0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.0,0.109,0.324,110.94,,,unknown,,,,,0,chill_opm,0.7083779879337981,0.7083779879337981,0.033107897625094806,0.0380852565645879,0.22042885787651845
3ClBKQkKoaUQ6UOhe2xlJK,Good News,4LLpKhyESsyAXpc4laK94U,Mac Miller,4CCaoRnCugI6RsHHBKiMLs,342040.0,2020-01-09,55,0.794,0.32,1.0,-12.92,0.0,0.173,0.853,0.134,0.112,0.241,174.088,,,unknown,,,,,0,chill_opm,0.7724749705632058,0.7724749705632058,0.06572738263914732,0.045090548340548334,0.11670709845709841
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,1jToVugwBEzcak8gJNZG2f,204533.0,2019-08-23,72,0.453,0.538,1.0,-8.212,1.0,0.0638,0.449,0.0,0.19,0.516,122.973,,,unknown,,,,,0,chill_opm,0.6071197033296729,0.6071197033296729,0.06289701329272898,0.08835626853705722,0.2416270148405407
1ToprX3cpBiXoAe5eNSk74,Eleven,6LuN9FCkKOj5PcnpouEgny,Khalid,66o9dDjDduf6jpvZKzAXm4,206360.0,2020-01-09,64,0.701,0.396,4.0,-10.182,0.0,0.119,0.112,0.0209,0.223,0.115,129.004,,,unknown,,,,,0,chill_opm,0.5437591680350301,0.5437591680350301,0.06539399744572155,0.0886043605181536,0.3022424740010946
24NuEDgyRIljwSyY0lsr7b,Black Swan,3Nrfpe0tUJi4K4DXYWgMUX,BTS,4RR8ROIGix5CbCGlXHA53I,198260.0,2020-01-17,2,0.719,0.758,2.0,-5.167,0.0,0.0851,0.137,0.0,0.129,0.49,147.023,,,unknown,,,,,0,chill_opm,0.6519346051833,0.6519346051833,0.15785995383369747,0.03928910589187176,0.15091633509113048
0ycFQvBTfuo1LCdG0HhszL,Tattoos Together,5JZ7CnR6gTvEMKX4g70Amv,Lauv,26atyI9OPdSCDkNjsOEJBW,186613.0,2020-01-16,1,0.862,0.4,4.0,-7.486,1.0,0.0736,0.00575,7.49e-06,0.123,0.596,122.963,,,unknown,,,,,0,chill_opm,0.7779393090569562,0.7779393090569562,0.12407391845627139,0.01870899470899471,0.07927777777777777
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,3SgvmlSsTrMuqICaOTlo0p,180644.0,2020-01-17,73,0.852,0.698,9.0,-7.206,1.0,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,,,unknown,,,,,0,chill_opm,0.7283744122172247,0.7283744122172247,0.20639035306409667,0.008589736851326255,0.05664549786735217
4AQzk2yNWKs6sYhZi6NzVN,Me & You Together Song,3mIj9lX2MWuHmhNCA7LSCW,The 1975,6RicVnt1SB39xCjG81RUDo,209500.0,2020-01-16,50,0.272,0.763,9.0,-5.861,1.0,0.0348,1.65e-06,0.00157,0.299,0.394,107.388,,,unknown,,,,,0,chill_opm,0.6971038385259279,0.6971038385259279,0.11986578099925718,0.03451072106563379,0.14851965940918052
