track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2rxLYcS2ui5Mq68Ku0O4Vo,0.518,0.223,6,-11.847,1,0.0457,0.84,0.000652,0.697,0.246,129.255,302658
27BjdZeYEDpUN6Ijdf7hJP,0.624,0.0457,9,-16.145,1,0.0389,0.957,0.0,0.109,0.2,110.274,238180
4R8DEiyiXgXrtSADIZ1kgN,0.885,0.301,3,-9.752,1,0.0643,0.59,1e-05,0.111,0.651,102.969,205771
1dcNEEtODRVZEevQ20Cgmy,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,210355
7jOqzJjLxMTg6yScO5nYDb,0.443,0.875,0,-5.264,1,0.101,0.208,0.00116,0.226,0.37,140.39,193583
17FlJCEmLjIEHIfdhP960V,0.669,0.234,7,-10.801,1,0.136,0.849,9.3e-05,0.19,0.595,208.318,177692
7hOIMt1MIleUUigFAr8mCk,0.719,0.28,10,-10.133,1,0.055,0.649,3.22e-06,0.0913,0.791,129.929,214273
1r3FjfLe48WoOaa3zjpWSn,0.572,0.228,4,-15.49,1,0.0673,0.773,0.683,0.112,0.215,74.758,222280
2bUuOJMH9U83ikPmsfuu0l,0.816,0.199,0,-10.726,1,0.0312,0.774,2.14e-05,0.124,0.461,105.032,199933
4O2OsvLmc6dQhuyiQpbZd6,0.557,0.383,11,-9.15,1,0.0285,0.244,0.0955,0.349,0.411,77.922,212747
2hUsVGl6Di0q3YLukUjZ18,0.623,0.426,1,-13.875,0,0.0507,0.509,0.00616,0.0719,0.344,96.895,216280
7iqnAYOqaP9OHxZuIou4GR,0.58,0.139,8,-18.56,1,0.032,0.915,0.00921,0.143,0.39,136.241,321667
0oug9t7drnkDuDpiDatvei,0.49,0.368,9,-9.631,1,0.0531,0.385,0.00152,0.109,0.619,98.896,227264
3pT7wGF5w6Jhgj7w08dCeQ,0.468,0.484,9,-5.778,1,0.0359,0.726,0.0674,0.136,0.526,152.67,264342
0yBycfuTYOoDrvfP5wY2Ux,0.655,0.385,1,-8.967,0,0.0355,0.398,0.00564,0.112,0.429,120.015,405739
0bhzB5PBUVqZSux5Y7t5ED,0.396,0.631,9,-5.039,1,0.0384,0.6,0.0,0.0947,0.282,114.965,306467
09WPbmLdcBhJPcJwEJc1Yv,0.731,0.332,3,-10.751,1,0.033,0.513,8.15e-06,0.115,0.364,118.042,194947
7sbCGaQ050jET6mQpcpimT,0.552,0.446,6,-9.8,1,0.0316,0.396,0.0,0.113,0.307,143.794,268693
2v6jmF6VQWS96x6tSg05IC,0.491,0.486,5,-6.588,1,0.0347,0.285,0.0,0.0976,0.262,82.411,206182
